VehicleCount,Density,Stopped,WrongParked,EstSpeed,Lanes,RoadWidth,HasMedian,IsDivided,CarRatio,BikeRatio,BusRatio,TruckRatio,VehicleMix,Pedestrians,NMVCount,Signals,PeakHour,TimeOfDayCode,WeatherImpact,WeatherCode,CityTypeCode,RoadTypeCode,RoadTypeName,LaneDisciplineCode,PolicySens_OneWay,PolicySens_NoParking,PolicySens_PeakRestr,CongestionScore
0.8,0.4,0.2,0.1,11.4,2,7.0,0.0,0.0,0.59,0.193,0.178,0.039,0.41,33.7,0.2,0,0.0,0,0.0,0,2,8,school_zone,0.246,0.802,0.915,0.333,44.12
14.5,13.88,2.1,1.9,10.3,1,3.5,0.0,0.0,0.785,0.073,0.11,0.032,0.215,22.3,1.0,3,0.2,1,0.0,0,1,8,school_zone,0.2,0.728,0.953,0.325,82.25
32.7,11.24,20.4,7.8,11.7,3,10.5,0.0,0.0,0.605,0.154,0.223,0.019,0.395,79.5,5.2,1,1.0,2,0.0,0,0,8,school_zone,0.102,0.67,0.893,0.394,100.0
2.1,0.68,0.5,0.3,22.3,3,10.5,0.0,0.0,0.773,0.078,0.121,0.027,0.227,32.0,0.2,1,0.0,0,0.0,0,2,8,school_zone,0.138,0.857,0.94,0.431,38.18
5.7,5.52,1.0,1.7,15.5,1,3.5,0.0,0.0,0.655,0.146,0.173,0.026,0.345,23.4,0.8,3,0.2,1,0.0,0,2,8,school_zone,0.229,0.794,0.849,0.326,61.36
14.8,14.36,6.7,3.7,7.4,1,3.5,0.0,0.0,0.609,0.135,0.24,0.015,0.391,30.4,1.9,1,1.0,2,1.0,2,4,8,school_zone,0.095,0.754,0.914,0.402,100.0
4.9,4.77,3.3,0.8,10.0,1,3.5,0.0,0.0,0.703,0.155,0.098,0.043,0.297,34.2,0.7,3,0.2,1,1.0,2,4,8,school_zone,0.047,0.804,1.0,0.368,100.0
7.5,3.88,2.7,1.9,12.6,2,7.0,0.0,0.0,0.731,0.127,0.123,0.019,0.269,27.6,1.0,3,1.0,2,0.0,0,2,8,school_zone,0.137,0.785,0.819,0.377,74.26
0.7,0.25,0.2,0.2,9.5,3,10.5,0.0,0.0,0.765,0.078,0.138,0.018,0.235,25.9,0.1,3,0.0,0,0.5,1,2,8,school_zone,0.02,0.835,0.902,0.376,57.83
8.8,4.37,3.1,1.3,5.4,2,7.0,0.0,0.0,0.653,0.127,0.191,0.029,0.347,38.4,1.1,1,1.0,3,0.0,0,4,8,school_zone,0.244,0.702,0.927,0.297,72.55
11.8,12.02,7.4,2.2,5.7,1,3.5,0.0,0.0,0.602,0.131,0.229,0.038,0.398,86.7,1.6,2,1.0,3,0.0,0,0,8,school_zone,0.239,0.709,0.841,0.398,100.0
29.6,29.14,25.1,6.7,9.4,1,3.5,0.0,0.0,0.645,0.172,0.149,0.034,0.355,71.5,5.0,2,1.0,3,0.0,0,0,8,school_zone,0.186,0.727,0.882,0.354,100.0
2.6,0.79,0.8,1.0,10.5,3,10.5,0.0,0.0,0.612,0.156,0.206,0.027,0.388,33.2,0.4,3,0.2,1,1.0,2,4,8,school_zone,0.166,0.717,0.811,0.418,77.35
6.7,6.58,1.6,0.8,17.3,1,3.5,0.0,0.0,0.639,0.139,0.196,0.027,0.361,81.3,0.9,1,0.2,1,0.0,0,0,8,school_zone,0.208,0.745,0.856,0.433,81.41
11.4,5.83,3.2,3.3,22.1,2,7.0,0.0,0.0,0.631,0.1,0.222,0.047,0.369,26.5,1.2,1,0.2,1,0.0,0,4,8,school_zone,0.128,0.722,0.902,0.382,68.64
14.3,14.02,4.5,1.9,10.8,1,3.5,0.0,0.0,0.609,0.161,0.206,0.024,0.391,69.8,2.3,3,1.0,2,0.0,0,0,8,school_zone,0.154,0.744,0.933,0.448,100.0
9.8,5.0,3.6,1.4,15.5,2,7.0,0.0,0.0,0.701,0.097,0.168,0.034,0.299,29.6,1.0,2,0.2,1,0.5,1,3,8,school_zone,0.177,0.737,0.861,0.367,90.23
4.5,2.22,1.1,1.4,16.2,2,7.0,0.0,0.0,0.607,0.113,0.229,0.05,0.393,88.9,0.5,0,0.0,0,0.5,1,0,8,school_zone,0.178,0.758,0.937,0.467,95.94
5.6,5.68,1.9,1.2,9.9,1,3.5,0.0,0.0,0.658,0.09,0.203,0.049,0.342,39.2,0.5,2,0.2,1,1.0,2,4,8,school_zone,0.211,0.727,0.85,0.435,100.0
3.3,1.11,0.4,0.4,17.0,3,10.5,0.0,0.0,0.616,0.217,0.129,0.038,0.384,35.4,0.7,1,0.0,0,0.0,0,1,8,school_zone,0.171,0.71,0.831,0.452,40.51
21.7,10.49,18.2,5.0,5.6,2,7.0,0.0,0.0,0.663,0.117,0.196,0.024,0.337,78.9,2.4,2,1.0,3,0.0,0,0,8,school_zone,0.306,0.74,0.93,0.339,100.0
16.9,5.74,5.8,4.0,8.1,3,10.5,0.0,0.0,0.695,0.131,0.13,0.044,0.305,21.6,2.3,0,1.0,2,0.0,0,3,8,school_zone,0.195,0.697,0.94,0.323,73.61
6.7,6.91,4.2,1.3,5.8,1,3.5,0.0,0.0,0.666,0.162,0.136,0.035,0.334,42.7,1.1,3,1.0,2,0.5,1,3,8,school_zone,0.343,0.715,0.901,0.364,100.0
1.8,1.87,0.7,0.2,15.5,1,3.5,0.0,0.0,0.772,0.078,0.113,0.038,0.228,64.6,0.1,2,0.0,0,0.5,1,0,8,school_zone,0.264,0.843,0.9,0.422,86.24
11.1,11.2,3.7,4.1,4.7,1,3.5,0.0,0.0,0.643,0.106,0.218,0.033,0.357,44.3,1.2,2,1.0,2,0.5,1,1,8,school_zone,0.101,0.773,0.967,0.395,100.0
10.7,10.89,6.6,2.6,6.6,1,3.5,0.0,0.0,0.649,0.155,0.178,0.018,0.351,46.8,1.7,1,1.0,3,0.0,0,1,8,school_zone,0.144,0.81,0.833,0.365,98.01
7.4,2.48,1.4,2.2,13.8,3,10.5,0.0,0.0,0.672,0.129,0.165,0.033,0.328,18.6,1.0,0,0.2,1,0.0,0,4,8,school_zone,0.263,0.697,0.861,0.447,45.84
13.9,13.27,8.7,3.1,8.5,1,3.5,0.0,0.0,0.631,0.133,0.185,0.051,0.369,48.5,1.8,1,1.0,2,0.0,0,4,8,school_zone,0.068,0.819,0.933,0.339,100.0
11.9,3.82,3.5,2.0,14.1,3,10.5,0.0,0.0,0.687,0.092,0.187,0.034,0.313,42.8,1.1,2,0.2,1,0.5,1,1,8,school_zone,0.075,0.731,0.997,0.338,83.95
10.3,3.38,2.0,1.3,9.0,3,10.5,0.0,0.0,0.648,0.165,0.145,0.042,0.352,27.7,1.7,1,0.2,1,0.0,0,4,8,school_zone,0.15,0.768,0.844,0.422,54.48
18.5,17.63,15.4,6.6,7.1,1,3.5,0.0,0.0,0.64,0.164,0.165,0.031,0.36,58.3,2.9,0,1.0,2,0.5,1,0,8,school_zone,0.247,0.695,0.931,0.329,100.0
6.1,3.0,2.1,1.4,15.8,2,7.0,0.0,0.0,0.663,0.157,0.146,0.034,0.337,20.6,0.9,2,0.2,1,0.5,1,1,8,school_zone,0.192,0.686,0.984,0.364,73.76
10.0,4.77,1.5,2.2,18.0,2,7.0,0.0,0.0,0.616,0.165,0.186,0.033,0.384,47.2,1.6,1,0.2,1,0.0,0,3,8,school_zone,0.234,0.812,0.966,0.423,68.68
2.5,1.31,0.7,0.8,16.5,2,7.0,0.0,0.0,0.652,0.084,0.224,0.041,0.348,63.2,0.2,0,0.0,0,0.0,0,0,8,school_zone,0.134,0.814,0.884,0.376,61.47
12.1,4.08,1.8,3.6,12.3,3,10.5,0.0,0.0,0.598,0.118,0.23,0.053,0.402,44.9,1.4,0,0.2,1,0.0,0,3,8,school_zone,0.359,0.768,0.848,0.358,57.95
7.8,2.65,8.9,1.5,3.2,3,10.5,0.0,0.0,0.575,0.172,0.218,0.036,0.425,24.2,1.4,3,1.0,3,1.0,2,2,8,school_zone,0.133,0.706,0.879,0.347,100.0
5.2,5.37,1.7,1.2,5.7,1,3.5,0.0,0.0,0.542,0.201,0.22,0.038,0.458,25.3,1.1,3,1.0,3,0.0,0,3,8,school_zone,0.206,0.669,0.866,0.402,72.17
9.7,9.47,3.1,2.1,18.3,1,3.5,0.0,0.0,0.655,0.115,0.174,0.056,0.345,14.6,1.1,3,0.2,1,0.0,0,2,8,school_zone,0.223,0.662,0.927,0.494,70.64
4.8,4.63,1.1,0.7,13.9,1,3.5,0.0,0.0,0.683,0.181,0.112,0.023,0.317,42.2,0.8,0,0.2,1,0.0,0,2,8,school_zone,0.264,0.718,0.889,0.424,57.48
33.2,32.92,11.2,4.1,6.4,1,3.5,0.0,0.0,0.574,0.132,0.282,0.013,0.426,39.9,4.3,2,1.0,3,0.0,0,4,8,school_zone,0.135,0.772,0.889,0.366,100.0
11.1,5.7,11.1,4.7,5.9,2,7.0,0.0,0.0,0.698,0.086,0.182,0.034,0.302,18.1,1.0,3,1.0,2,1.0,2,3,8,school_zone,0.013,0.697,0.84,0.373,100.0
2.2,0.74,0.3,0.4,16.1,3,10.5,0.0,0.0,0.696,0.105,0.188,0.011,0.304,21.4,0.2,3,0.0,0,0.0,0,2,8,school_zone,0.261,0.698,0.903,0.391,41.3
20.1,10.02,9.5,3.1,5.9,2,7.0,0.0,0.0,0.604,0.145,0.212,0.039,0.396,16.2,2.9,1,1.0,2,0.5,1,3,8,school_zone,0.123,0.772,0.922,0.345,100.0
3.1,3.19,0.6,0.9,17.2,1,3.5,0.0,0.0,0.614,0.088,0.25,0.048,0.386,65.4,0.3,0,0.0,0,0.0,0,0,8,school_zone,0.074,0.732,0.961,0.39,64.03
11.2,3.59,3.0,1.7,19.9,3,10.5,0.0,0.0,0.72,0.051,0.192,0.036,0.28,27.5,0.6,2,0.2,1,0.0,0,1,8,school_zone,0.169,0.64,0.879,0.369,57.17
16.6,5.57,7.1,4.8,8.3,3,10.5,0.0,0.0,0.632,0.147,0.191,0.03,0.368,76.5,2.5,3,1.0,2,0.0,0,0,8,school_zone,0.318,0.777,0.929,0.435,97.75
6.9,7.07,2.1,3.0,11.0,1,3.5,0.0,0.0,0.689,0.148,0.125,0.037,0.311,38.5,1.0,0,0.2,1,1.0,2,1,8,school_zone,0.13,0.6,0.833,0.398,100.0
8.7,8.83,2.7,2.6,9.6,1,3.5,0.0,0.0,0.64,0.104,0.213,0.043,0.36,52.1,0.9,0,0.2,1,0.5,1,1,8,school_zone,0.227,0.777,0.88,0.475,100.0
14.3,15.49,2.7,1.7,9.1,1,3.5,0.0,0.0,0.662,0.091,0.22,0.027,0.338,44.4,1.4,2,0.2,1,0.0,0,1,8,school_zone,0.098,0.709,0.894,0.354,93.69
5.2,5.21,0.6,1.4,10.8,1,3.5,0.0,0.0,0.625,0.158,0.207,0.01,0.375,90.2,0.8,2,0.0,0,0.0,0,0,8,school_zone,0.23,0.741,0.908,0.318,84.14
13.9,14.02,8.8,2.8,9.9,1,3.5,0.0,0.0,0.641,0.125,0.195,0.04,0.359,38.8,1.7,0,1.0,2,0.0,0,0,8,school_zone,0.151,0.723,0.849,0.422,100.0
19.0,9.31,4.5,3.7,7.0,2,7.0,0.0,0.0,0.742,0.084,0.131,0.043,0.258,32.9,1.6,2,1.0,2,0.0,0,4,8,school_zone,0.094,0.789,0.887,0.432,93.99
30.0,14.84,11.5,6.4,13.9,2,7.0,0.0,0.0,0.729,0.092,0.141,0.037,0.271,61.0,2.7,0,1.0,2,0.0,0,0,8,school_zone,0.201,0.699,0.954,0.372,100.0
9.3,3.14,3.3,2.1,19.1,3,10.5,0.0,0.0,0.687,0.066,0.202,0.044,0.313,52.2,0.6,3,0.2,1,0.0,0,0,8,school_zone,0.23,0.664,0.941,0.427,62.92
8.8,8.79,2.9,3.0,10.3,1,3.5,0.0,0.0,0.636,0.134,0.189,0.041,0.364,38.0,1.2,0,0.2,1,1.0,2,4,8,school_zone,0.135,0.687,0.798,0.369,100.0
19.2,9.77,3.9,2.2,19.4,2,7.0,0.0,0.0,0.718,0.125,0.117,0.039,0.282,31.1,2.4,3,0.2,1,0.0,0,0,8,school_zone,0.327,0.768,0.905,0.434,83.76
16.8,15.89,5.4,3.1,13.1,1,3.5,0.0,0.0,0.629,0.21,0.126,0.035,0.371,29.4,3.3,3,1.0,2,0.0,0,3,8,school_zone,0.269,0.695,0.92,0.409,100.0
23.0,24.03,11.5,3.8,5.9,1,3.5,0.0,0.0,0.729,0.124,0.107,0.039,0.271,42.0,3.0,3,1.0,2,0.5,1,4,8,school_zone,0.197,0.732,0.833,0.395,100.0
30.4,15.01,6.5,5.5,13.6,2,7.0,0.0,0.0,0.62,0.129,0.232,0.019,0.38,61.8,3.9,0,1.0,2,0.0,0,0,8,school_zone,0.259,0.689,0.876,0.463,100.0
10.7,5.53,1.4,3.2,15.7,2,7.0,0.0,0.0,0.71,0.09,0.162,0.038,0.29,43.1,1.0,2,0.2,1,0.0,0,3,8,school_zone,0.2,0.748,0.775,0.357,73.24
16.5,5.54,17.1,2.2,3.8,3,10.5,0.0,0.0,0.612,0.198,0.136,0.054,0.388,32.3,3.3,1,1.0,3,0.5,1,0,8,school_zone,0.2,0.708,0.96,0.359,100.0
7.0,3.45,3.2,1.4,9.1,2,7.0,0.0,0.0,0.608,0.157,0.194,0.041,0.392,46.0,1.1,3,1.0,2,0.0,0,1,8,school_zone,0.113,0.765,0.837,0.459,81.18
13.2,4.51,11.9,3.5,5.6,3,10.5,0.0,0.0,0.661,0.13,0.176,0.033,0.339,44.0,1.8,2,1.0,3,0.0,0,0,8,school_zone,0.14,0.726,0.956,0.402,97.34
14.3,4.66,15.9,6.4,5.4,3,10.5,0.0,0.0,0.642,0.161,0.144,0.053,0.358,45.9,2.2,2,1.0,2,1.0,2,3,8,school_zone,0.326,0.807,0.834,0.507,100.0
4.0,2.05,0.5,0.6,11.5,2,7.0,0.0,0.0,0.777,0.074,0.125,0.024,0.223,22.7,0.3,1,0.2,1,0.0,0,3,8,school_zone,0.214,0.774,0.93,0.403,48.12
15.8,5.09,2.1,3.7,15.2,3,10.5,0.0,0.0,0.668,0.135,0.183,0.014,0.332,54.1,2.1,2,0.2,1,0.0,0,4,8,school_zone,0.119,0.841,0.919,0.354,69.5
11.0,5.48,8.3,2.7,9.2,2,7.0,0.0,0.0,0.577,0.172,0.207,0.044,0.423,20.3,1.9,0,1.0,2,0.5,1,2,8,school_zone,0.187,0.665,0.985,0.449,100.0
6.7,3.31,1.7,1.8,13.0,2,7.0,0.0,0.0,0.721,0.083,0.154,0.042,0.279,36.8,0.5,1,0.2,1,0.0,0,3,8,school_zone,0.156,0.751,0.86,0.417,60.92
11.9,12.39,7.2,3.5,11.2,1,3.5,0.0,0.0,0.681,0.089,0.208,0.022,0.319,25.3,1.1,2,1.0,2,0.0,0,1,8,school_zone,0.09,0.808,0.954,0.416,98.88
5.4,1.82,6.1,2.0,2.8,3,10.5,0.0,0.0,0.65,0.143,0.186,0.021,0.35,56.4,0.8,2,1.0,3,1.0,2,1,8,school_zone,0.179,0.804,0.969,0.403,100.0
3.5,1.77,0.8,0.4,18.9,2,7.0,0.0,0.0,0.607,0.127,0.246,0.02,0.393,17.0,0.4,2,0.0,0,0.0,0,3,8,school_zone,0.36,0.804,0.913,0.425,44.25
2.5,1.26,0.3,0.9,18.5,2,7.0,0.0,0.0,0.787,0.075,0.126,0.012,0.213,33.3,0.2,0,0.0,0,0.5,1,1,8,school_zone,0.084,0.844,0.924,0.412,61.98
10.5,3.43,4.1,1.9,12.7,3,10.5,0.0,0.0,0.725,0.07,0.178,0.027,0.275,85.0,0.7,1,0.2,1,0.0,0,0,8,school_zone,0.364,0.736,0.905,0.455,67.05
16.7,5.65,14.9,5.7,9.4,3,10.5,0.0,0.0,0.699,0.127,0.123,0.051,0.301,37.7,2.2,1,1.0,2,0.5,1,4,8,school_zone,0.136,0.754,0.902,0.359,100.0
5.3,2.61,3.8,1.2,5.8,2,7.0,0.0,0.0,0.633,0.122,0.209,0.035,0.367,38.1,0.6,0,1.0,2,0.5,1,2,8,school_zone,0.163,0.714,0.859,0.374,84.69
6.4,6.43,0.8,0.7,20.1,1,3.5,0.0,0.0,0.572,0.176,0.222,0.03,0.428,16.5,1.1,2,0.2,1,0.0,0,3,8,school_zone,0.186,0.771,0.771,0.4,54.36
22.7,21.9,18.8,5.2,5.8,1,3.5,0.0,0.0,0.647,0.157,0.166,0.03,0.353,46.3,3.4,3,1.0,3,0.5,1,3,8,school_zone,0.162,0.762,0.913,0.412,100.0
10.3,10.16,2.8,1.7,16.4,1,3.5,0.0,0.0,0.643,0.153,0.192,0.011,0.357,27.0,1.6,1,0.2,1,0.0,0,2,8,school_zone,0.092,0.816,0.915,0.451,72.34
14.1,4.77,3.0,3.5,16.5,3,10.5,0.0,0.0,0.635,0.139,0.193,0.033,0.365,49.0,2.0,0,0.2,1,0.0,0,0,8,school_zone,0.131,0.79,0.877,0.397,63.68
3.9,3.92,1.4,0.6,9.7,1,3.5,0.0,0.0,0.719,0.151,0.11,0.02,0.281,42.2,0.6,1,1.0,2,0.0,0,2,8,school_zone,0.194,0.675,0.879,0.365,63.26
7.4,2.44,4.5,1.9,7.1,3,10.5,0.0,0.0,0.708,0.17,0.099,0.024,0.292,23.0,1.2,3,1.0,2,0.5,1,4,8,school_zone,0.192,0.777,0.968,0.355,90.94
35.1,18.06,39.7,11.1,4.5,2,7.0,0.0,0.0,0.672,0.17,0.137,0.021,0.328,34.0,6.1,0,1.0,3,0.5,1,0,8,school_zone,0.143,0.769,0.822,0.403,100.0
0.7,0.36,0.2,0.2,14.9,2,7.0,0.0,0.0,0.718,0.09,0.146,0.046,0.282,47.1,0.1,2,0.0,0,0.0,0,3,8,school_zone,0.311,0.835,0.963,0.381,51.97
15.6,16.21,4.5,2.7,11.1,1,3.5,0.0,0.0,0.662,0.167,0.142,0.029,0.338,31.2,2.7,0,1.0,2,0.0,0,2,8,school_zone,0.027,0.798,0.857,0.415,91.79
17.2,16.58,7.3,5.3,4.9,1,3.5,0.0,0.0,0.633,0.117,0.216,0.035,0.367,43.2,1.9,0,1.0,2,0.5,1,4,8,school_zone,0.171,0.803,0.935,0.428,100.0
17.1,5.43,2.9,3.5,11.5,3,10.5,0.0,0.0,0.628,0.202,0.149,0.021,0.372,42.4,3.3,1,0.2,1,0.0,0,1,8,school_zone,0.358,0.73,0.836,0.424,67.12
11.0,10.77,2.7,2.6,22.8,1,3.5,0.0,0.0,0.716,0.116,0.148,0.021,0.284,17.4,1.2,2,0.2,1,0.0,0,3,8,school_zone,0.32,0.884,0.887,0.325,70.33
16.8,5.68,12.3,3.0,12.3,3,10.5,0.0,0.0,0.683,0.119,0.154,0.043,0.317,51.5,2.0,2,1.0,2,0.0,0,1,8,school_zone,0.14,0.775,0.791,0.425,98.78
9.8,9.78,2.8,1.3,17.1,1,3.5,0.0,0.0,0.652,0.14,0.166,0.042,0.348,15.5,1.4,2,0.2,1,0.0,0,2,8,school_zone,0.295,0.804,0.982,0.356,66.63
2.6,1.34,1.0,0.5,12.4,2,7.0,0.0,0.0,0.591,0.178,0.181,0.05,0.409,41.2,0.5,1,0.0,0,0.5,1,1,8,school_zone,0.117,0.727,0.886,0.382,72.79
5.3,5.15,0.8,1.2,20.9,1,3.5,0.0,0.0,0.619,0.154,0.215,0.012,0.381,42.8,0.8,0,0.2,1,0.0,0,2,8,school_zone,0.185,0.705,0.977,0.343,57.68
9.4,3.17,2.0,2.3,20.2,3,10.5,0.0,0.0,0.671,0.153,0.149,0.028,0.329,40.0,1.5,0,0.2,1,0.0,0,0,8,school_zone,0.156,0.852,1.0,0.286,51.75
3.0,1.54,0.7,0.9,11.1,2,7.0,0.0,0.0,0.669,0.085,0.201,0.044,0.331,81.9,0.3,1,0.0,0,0.0,0,0,8,school_zone,0.176,0.787,0.904,0.415,73.21
4.8,2.28,2.8,1.6,5.6,2,7.0,0.0,0.0,0.648,0.142,0.176,0.034,0.352,43.6,0.6,1,1.0,3,0.5,1,2,8,school_zone,0.302,0.738,0.945,0.433,87.61
8.2,4.26,5.6,1.7,13.9,2,7.0,0.0,0.0,0.687,0.146,0.132,0.035,0.313,35.2,1.2,0,1.0,2,0.0,0,2,8,school_zone,0.152,0.785,0.853,0.507,71.33
26.9,8.84,5.8,5.0,7.5,3,10.5,0.0,0.0,0.616,0.132,0.216,0.035,0.384,75.2,3.5,0,1.0,2,0.0,0,0,8,school_zone,0.145,0.78,0.89,0.386,93.29
7.8,3.8,2.9,1.7,7.8,2,7.0,0.0,0.0,0.703,0.069,0.201,0.027,0.297,44.5,0.5,0,1.0,2,0.0,0,1,8,school_zone,0.13,0.714,0.895,0.413,69.27
5.5,1.88,5.5,1.2,4.9,3,10.5,0.0,0.0,0.684,0.073,0.183,0.06,0.316,19.7,0.4,3,1.0,2,1.0,2,3,8,school_zone,0.079,0.683,0.989,0.303,100.0
12.3,11.8,3.2,3.2,9.9,1,3.5,0.0,0.0,0.662,0.091,0.19,0.056,0.338,31.7,1.1,1,1.0,2,0.0,0,1,8,school_zone,0.072,0.768,0.898,0.444,85.85
11.3,3.84,6.1,1.9,6.4,3,10.5,0.0,0.0,0.644,0.156,0.161,0.039,0.356,37.4,1.8,3,1.0,3,0.0,0,3,8,school_zone,0.192,0.79,0.834,0.353,80.87
1.5,0.78,0.4,0.3,10.9,2,7.0,0.0,0.0,0.705,0.125,0.129,0.042,0.295,28.9,0.2,2,0.0,0,0.0,0,4,8,school_zone,0.102,0.763,0.903,0.395,49.98
13.4,13.58,5.6,3.6,9.8,1,3.5,0.0,0.0,0.711,0.105,0.17,0.014,0.289,25.0,1.4,0,1.0,2,0.5,1,3,8,school_zone,0.222,0.702,0.894,0.28,100.0
9.8,4.98,9.0,1.9,9.8,2,7.0,0.0,0.0,0.592,0.163,0.221,0.024,0.408,35.3,1.6,2,1.0,2,0.5,1,2,8,school_zone,0.192,0.741,0.826,0.379,100.0
18.5,18.24,14.5,5.2,10.8,1,3.5,0.0,0.0,0.709,0.054,0.214,0.023,0.291,81.5,1.0,0,1.0,2,0.5,1,0,8,school_zone,0.131,0.719,0.795,0.481,100.0
5.6,2.78,1.2,1.0,15.3,2,7.0,0.0,0.0,0.6,0.155,0.221,0.025,0.4,18.1,0.9,3,0.2,1,0.0,0,3,8,school_zone,0.352,0.819,0.867,0.367,52.93
2.8,2.8,0.8,0.7,16.5,1,3.5,0.0,0.0,0.61,0.128,0.22,0.042,0.39,18.0,0.4,2,0.0,0,0.0,0,4,8,school_zone,0.034,0.772,0.977,0.502,51.15
13.5,13.46,6.6,3.5,9.5,1,3.5,0.0,0.0,0.573,0.187,0.219,0.021,0.427,82.0,2.5,1,1.0,3,0.0,0,0,8,school_zone,0.177,0.758,0.907,0.418,100.0
15.0,7.09,4.3,2.2,11.3,2,7.0,0.0,0.0,0.699,0.055,0.202,0.044,0.301,32.9,0.8,3,1.0,2,0.0,0,0,8,school_zone,0.163,0.765,0.933,0.449,88.18
20.3,6.46,7.5,2.3,8.1,3,10.5,0.0,0.0,0.756,0.057,0.159,0.028,0.244,46.7,1.1,0,1.0,2,0.0,0,3,8,school_zone,0.129,0.726,0.794,0.348,80.41
25.8,8.66,17.5,7.8,6.5,3,10.5,0.0,0.0,0.593,0.162,0.204,0.041,0.407,26.4,4.2,0,1.0,2,0.0,0,4,8,school_zone,0.179,0.756,0.983,0.38,100.0
12.8,12.8,3.1,1.5,8.8,1,3.5,0.0,0.0,0.651,0.139,0.161,0.049,0.349,31.6,1.8,1,1.0,2,0.0,0,2,8,school_zone,0.19,0.77,0.94,0.345,83.81
1.5,1.46,0.2,0.5,12.1,1,3.5,0.0,0.0,0.715,0.082,0.157,0.046,0.285,89.6,0.1,0,0.0,0,0.5,1,0,8,school_zone,0.22,0.785,0.864,0.46,87.81
37.5,18.74,17.3,11.0,7.0,2,7.0,0.0,0.0,0.659,0.097,0.197,0.047,0.341,89.0,3.6,3,1.0,2,0.0,0,0,8,school_zone,0.215,0.727,0.841,0.411,100.0
6.1,5.95,2.2,1.0,19.5,1,3.5,0.0,0.0,0.617,0.161,0.169,0.052,0.383,47.5,1.0,2,0.2,1,0.0,0,1,8,school_zone,0.229,0.78,0.891,0.371,70.24
6.0,5.77,4.6,1.1,5.7,1,3.5,0.0,0.0,0.699,0.063,0.212,0.026,0.301,89.0,0.4,0,1.0,2,0.5,1,0,8,school_zone,0.151,0.701,0.954,0.42,100.0
19.8,19.29,20.3,6.4,5.7,1,3.5,0.0,0.0,0.741,0.095,0.126,0.038,0.259,66.9,1.8,2,1.0,3,0.5,1,0,8,school_zone,0.214,0.679,0.859,0.429,100.0
0.7,0.23,0.3,0.2,10.0,3,10.5,0.0,0.0,0.608,0.18,0.199,0.012,0.392,34.4,0.1,3,0.0,0,1.0,2,4,8,school_zone,0.145,0.703,0.96,0.453,72.16
12.3,5.92,10.6,2.3,5.6,2,7.0,0.0,0.0,0.6,0.09,0.262,0.048,0.4,22.8,1.1,0,1.0,2,1.0,2,4,8,school_zone,0.273,0.728,0.796,0.436,100.0
12.0,6.34,7.9,3.8,6.0,2,7.0,0.0,0.0,0.616,0.14,0.223,0.022,0.384,33.8,1.8,3,1.0,2,0.5,1,2,8,school_zone,0.164,0.754,0.899,0.488,100.0
4.8,1.67,1.4,1.2,13.8,3,10.5,0.0,0.0,0.56,0.146,0.258,0.035,0.44,19.2,0.7,1,0.2,1,0.5,1,2,8,school_zone,0.105,0.699,0.885,0.357,59.71
4.5,4.33,1.2,1.0,23.4,1,3.5,0.0,0.0,0.615,0.174,0.169,0.041,0.385,57.1,0.8,2,0.0,0,0.0,0,0,8,school_zone,0.304,0.773,0.932,0.396,65.26
16.2,7.88,7.4,4.6,6.3,2,7.0,0.0,0.0,0.722,0.083,0.151,0.044,0.278,24.2,1.3,2,1.0,2,0.0,0,4,8,school_zone,0.083,0.709,0.848,0.4,98.04
4.4,1.48,1.0,0.4,12.4,3,10.5,0.0,0.0,0.662,0.143,0.143,0.052,0.338,30.5,0.6,2,0.0,0,0.0,0,4,8,school_zone,0.14,0.711,0.912,0.365,46.64
6.0,2.04,1.4,0.8,9.2,3,10.5,0.0,0.0,0.706,0.09,0.18,0.024,0.294,48.6,0.5,3,1.0,2,0.0,0,1,8,school_zone,0.13,0.732,0.854,0.482,62.44
6.0,2.89,1.7,1.2,16.2,2,7.0,0.0,0.0,0.611,0.178,0.194,0.017,0.389,64.6,1.0,3,0.2,1,0.5,1,0,8,school_zone,0.221,0.747,0.898,0.457,94.73
26.7,13.29,33.5,11.2,5.6,2,7.0,0.0,0.0,0.682,0.087,0.193,0.038,0.318,84.7,2.3,2,1.0,3,1.0,2,0,8,school_zone,0.142,0.759,0.867,0.387,100.0
12.4,6.05,2.3,2.1,18.7,2,7.0,0.0,0.0,0.64,0.105,0.236,0.019,0.36,42.5,1.3,3,0.2,1,0.0,0,1,8,school_zone,0.35,0.708,0.937,0.376,74.91
14.4,7.5,7.7,2.2,6.6,2,7.0,0.0,0.0,0.727,0.098,0.157,0.018,0.273,43.1,1.5,1,1.0,2,0.5,1,3,8,school_zone,0.228,0.755,0.929,0.409,100.0
13.1,12.66,7.5,1.7,9.5,1,3.5,0.0,0.0,0.644,0.073,0.247,0.035,0.356,40.4,0.9,3,1.0,2,0.0,0,2,8,school_zone,0.32,0.748,0.861,0.47,100.0
6.7,3.36,1.8,1.9,8.7,2,7.0,0.0,0.0,0.665,0.133,0.168,0.034,0.335,14.5,0.9,3,1.0,3,0.0,0,2,8,school_zone,0.239,0.714,0.886,0.439,66.06
11.0,5.65,8.7,2.4,4.5,2,7.0,0.0,0.0,0.724,0.143,0.102,0.032,0.276,16.5,1.6,2,1.0,2,0.5,1,3,8,school_zone,0.213,0.753,0.903,0.325,100.0
